city,city_ascii,lat,lng,admin_name,population,country_id2
Mint Hill,Mint Hill,35.1782,-80.6533,North Carolina,27617,10
Lebrija,Lebrija,36.9194,-6.0781,Andalusia,27616,33
Catemaco,Catemaco,18.4167,-95.1167,Veracruz,27615,8
BorÅŸa,Borsa,47.6553,24.6631,MaramureÅŸ,27611,75
Contla,Contla,19.3333,-98.1667,Tlaxcala,27610,8
Soignies,Soignies,50.5667,4.0667,Wallonia,27603,78
Campos Gerais,Campos Gerais,-21.235,-45.7589,Minas Gerais,27600,5
Mechernich,Mechernich,50.6,6.65,North Rhine-Westphalia,27598,44
Hattersheim,Hattersheim,50.0697,8.4862,Hesse,27590,44
Boca da Mata,Boca da Mata,-9.6408,-36.22,Alagoas,27590,5
Danvers,Danvers,42.574,-70.9494,Massachusetts,27586,10
MorÃ³n de la Frontera,Moron de la Frontera,37.1222,-5.4517,Andalusia,27582,33
GojÅ,Gojo,34.352,135.6937,Nara,27578,1
Andenne,Andenne,50.4833,5.1,Wallonia,27573,78
Dois IrmÃ£os,Dois Irmaos,-29.58,-51.085,Rio Grande do Sul,27572,5
Narat,Narat,43.3198,84.0147,Xinjiang,27572,7
Milton,Milton,42.2413,-71.0844,Massachusetts,27572,10
Wangtang,Wangtang,19.9327,110.875,Hainan,27569,7
Spring,Spring,40.3037,-76.0263,Pennsylvania,27568,10
Whitehall,Whitehall,40.6571,-75.5046,Pennsylvania,27567,10
Neptune,Neptune,40.2105,-74.0539,New Jersey,27563,10
Mililani Town,Mililani Town,21.4465,-158.0147,Hawaii,27562,10
Jauja,Jauja,-11.775,-75.5,JunÃ­n,27560,23
SÃ¶ke,Soke,37.7482,27.4061,AydÄ±n,27558,16
Piracuruca,Piracuruca,-3.9278,-41.7089,PiauÃ­,27553,5
Conner,Conner,17.8,121.2333,Apayao,27552,4
Zaltbommel,Zaltbommel,51.8,5.25,Gelderland,27549,115
Sorochinsk,Sorochinsk,52.4333,53.15,Orenburgskaya Oblastâ€™,27547,11
Coromandel,Coromandel,-18.4728,-47.2,Minas Gerais,27547,5
Giarre,Giarre,37.7297,15.1844,Sicilia,27546,52
Ninomiya,Ninomiya,35.2994,139.2553,Kanagawa,27536,1
Miguel Calmon,Miguel Calmon,-11.4289,-40.595,Bahia,27536,5
Szentendre,Szentendre,47.6733,19.0725,Pest,27534,80
Statesville,Statesville,35.7842,-80.8714,North Carolina,27528,10
Siverek,Siverek,37.75,39.3167,ÅžanlÄ±urfa,27527,16
Jarrow,Jarrow,54.9797,-1.4804,South Tyneside,27526,21
Niimi,Niimi,34.9772,133.4703,Okayama,27526,1
Lagoa Vermelha,Lagoa Vermelha,-28.2089,-51.5258,Rio Grande do Sul,27525,5
Hulst,Hulst,51.3158,4.0539,Zeeland,27524,115
AbarkÅ«h,Abarkuh,31.1289,53.2822,Yazd,27524,20
Witney,Witney,51.78,-1.49,Oxfordshire,27522,21
LapÃ£o,Lapao,-11.3828,-41.8319,Bahia,27521,5
Pitogo,Pitogo,7.45,123.3167,Zamboanga del Sur,27516,4
Gloversville,Gloversville,43.0491,-74.3465,New York,27512,10
SÅ«lÅ«ru,Suluru,13.7,80.0167,Andhra Pradesh,27504,3
Santa Rita do Passa Quatro,Santa Rita do Passa Quatro,-21.71,-47.4778,SÃ£o Paulo,27502,5
Timaru,Timaru,-44.3931,171.2508,Canterbury,27501,86
Nuwara Eliya,Nuwara Eliya,6.9667,80.7667,Central,27500,121
Verkhniy Ufaley,Verkhniy Ufaley,56.05,60.2333,Chelyabinskaya Oblastâ€™,27498,11
OroshÃ¡za,Oroshaza,46.5678,20.6428,BÃ©kÃ©s,27492,80
Veendam,Veendam,53.1,6.8667,Groningen,27491,115
Camas,Camas,37.402,-6.0332,Andalusia,27490,33
Zakopane,Zakopane,49.2994,19.9519,MaÅ‚opolskie,27490,77
SupÃ­a,Supia,5.4506,-75.6514,Caldas,27489,26
Gladstone,Gladstone,39.2133,-94.5593,Missouri,27489,10
Bandipura,Bandipura,34.4225,74.6375,Jammu and KashmÄ«r,27482,3
Nunspeet,Nunspeet,52.3333,5.7833,Gelderland,27481,115
Deer Park,Deer Park,40.7623,-73.3219,New York,27479,10
Oulad YaÃ¯ch,Oulad Yaich,32.4167,-6.3333,BÃ©ni Mellal-KhÃ©nifra,27476,41
Tongyangdao,Tongyangdao,41.7676,109.9711,Inner Mongolia,27476,7
Ukiha,Ukiha,33.3472,130.755,Fukuoka,27474,1
Jarinu,Jarinu,-23.1014,-46.7283,SÃ£o Paulo,27473,5
Marapanim,Marapanim,-0.7139,-47.6939,ParÃ¡,27471,5
Vanves,Vanves,48.8208,2.2897,ÃŽle-de-France,27466,22
SeseÃ±a,Sesena,40.1036,-3.6981,Castille-La Mancha,27466,33
Ciudad BolÃ­var,Ciudad Bolivar,5.8494,-76.0203,Antioquia,27458,26
Sola,Sola,58.88,5.6286,Rogaland,27457,122
Fremont,Fremont,41.4396,-96.4879,Nebraska,27456,10
Queensbury,Queensbury,43.3568,-73.6765,New York,27456,10
Tracuateua,Tracuateua,-1.0719,-46.8969,ParÃ¡,27455,5
Los Reyes de JuÃ¡rez,Los Reyes de Juarez,18.9267,-97.7983,Puebla,27454,8
Toqsu,Toqsu,41.5417,82.604,Xinjiang,27454,7
Novo Oriente,Novo Oriente,-5.5339,-40.7739,CearÃ¡,27453,5
Arar,Arar,30.9833,41.0167,Al á¸¨udÅ«d ash ShamÄlÄ«yah,27449,30
Manbengtang,Manbengtang,22.0896,100.8931,Yunnan,27448,7
Garfield Heights,Garfield Heights,41.4199,-81.6038,Ohio,27448,10
Stratford-upon-Avon,Stratford-upon-Avon,52.1928,-1.7064,Warwickshire,27445,21
Wetter (Ruhr),Wetter (Ruhr),51.3881,7.395,North Rhine-Westphalia,27441,44
Imperial Beach,Imperial Beach,32.5689,-117.1184,California,27440,10
Seneca,Seneca,34.6815,-82.9609,South Carolina,27439,10
CÃ¡rtama,Cartama,36.7114,-4.6306,Andalusia,27436,33
Griesheim,Griesheim,49.8594,8.5525,Hesse,27435,44
Barcelos,Barcelos,-0.975,-62.9239,Amazonas,27433,5
Florence,Florence,33.059,-111.4208,Arizona,27422,10
Bayonet Point,Bayonet Point,28.3254,-82.6834,Florida,27418,10
Cyangugu,Cyangugu,-2.4833,28.8967,Western Province,27416,94
RoÅŸiori de Vede,Rosiori de Vede,44.065,24.9655,Teleorman,27416,75
Lambersart,Lambersart,50.65,3.025,Hauts-de-France,27415,22
Chiavari,Chiavari,44.3164,9.3237,Liguria,27410,52
Al GhayzÌ§ah,Al Ghayzah,16.2394,52.1638,Al Mahrah,27404,50
Lansing,Lansing,41.5648,-87.5462,Illinois,27402,10
VÃ­car,Vicar,36.8317,-2.6431,Andalusia,27398,33
OppegÃ¥rd,Oppegard,59.7925,10.7903,Akershus,27394,122
Villareal,Villareal,11.5667,124.9333,Samar,27394,4
Millville,Millville,39.3903,-75.0561,New Jersey,27391,10
Abasolo,Abasolo,20.4511,-101.5289,Guanajuato,27389,8
Saint-SÃ©bastien-sur-Loire,Saint-Sebastien-sur-Loire,47.2081,-1.5014,Pays de la Loire,27383,22
Penukonda,Penukonda,14.0847,77.5967,Andhra Pradesh,27382,3
Monroeville,Monroeville,40.4262,-79.7605,Pennsylvania,27380,10
Staraya Russa,Staraya Russa,57.9833,31.35,Novgorodskaya Oblastâ€™,27377,11
Itako,Itako,35.9472,140.5553,Ibaraki,27373,1
Tuxpan,Tuxpan,19.5661,-100.4625,MichoacÃ¡n de Ocampo,27371,8
Kedu,Kedu,25.7103,106.846,Guizhou,27363,7
Silvassa,Silvassa,20.2667,73.0167,DÄdra and Nagar Haveli,27359,3
Curtea de ArgeÅŸ,Curtea de Arges,45.1167,24.6667,ArgeÅŸ,27359,75
ChillÃ¡n Viejo,Chillan Viejo,-36.6229,-72.1317,Ã‘uble,27359,29
OurilÃ¢ndia do Norte,Ourilandia do Norte,-6.755,-51.0839,ParÃ¡,27359,5
Saint-Constant,Saint-Constant,45.37,-73.57,Quebec,27359,36
Panauti,Panauti,27.5844,85.5147,BÄgmatÄ«,27358,103
Gorlice,Gorlice,49.6556,21.1604,MaÅ‚opolskie,27357,77
St. Helens,St. Helens,45.8571,-122.8164,Oregon,27353,10
Bakhchysarai,Bakhchysarai,44.7528,33.8608,"Krym, Avtonomna Respublika",27351,49
Stafford,Stafford,39.7049,-74.2643,New Jersey,27347,10
Varandarapilli,Varandarapilli,10.4167,76.3333,Kerala,27343,3
Sestao,Sestao,43.3108,-3.0056,Basque Country,27342,33
Zempoala,Zempoala,19.9167,-98.6667,Hidalgo,27333,8
Ikaruga,Ikaruga,34.6167,135.7333,Nara,27330,1
IÃºna,Iuna,-20.3458,-41.5358,EspÃ­rito Santo,27328,5
Bergenfield,Bergenfield,40.9236,-73.9983,New Jersey,27327,10
Shtime,Shtime,42.4333,21.0333,Shtime,27324,225
Palanas,Palanas,12.15,123.9167,Masbate,27322,4
Miranda,Miranda,-20.2408,-56.3778,Mato Grosso do Sul,27316,5
CastaÃ±os,Castanos,26.7833,-101.4167,Coahuila de Zaragoza,27314,8
Grimsby,Grimsby,43.2,-79.55,Ontario,27314,36
Macalelon,Macalelon,13.75,122.1333,Quezon,27312,4
CuerÃ¡maro,Cueramaro,20.6258,-101.6739,Guanajuato,27308,8
AlgemesÃ­,Algemesi,39.1897,-0.4378,Valencia,27305,33
Zarraga,Zarraga,10.8167,122.6,Iloilo,27305,4
Arnstadt,Arnstadt,50.8342,10.9464,Thuringia,27304,44
Tortona,Tortona,44.8942,8.8656,Piedmont,27299,52
New Windsor,New Windsor,41.4742,-74.1089,New York,27296,10
BiÅ‚goraj,Bilgoraj,50.55,22.7333,Lubelskie,27290,77
Porto Calvo,Porto Calvo,-9.045,-35.3978,Alagoas,27288,5
Heemstede,Heemstede,52.3528,4.62,Noord-Holland,27286,115
Castro Alves,Castro Alves,-12.7658,-39.4278,Bahia,27286,5
Ramon Magsaysay,Ramon Magsaysay,8,123.4833,Zamboanga del Sur,27280,4
Ladera Ranch,Ladera Ranch,33.5491,-117.6416,California,27277,10
TeutÃ´nia,Teutonia,-29.4478,-51.8058,Rio Grande do Sul,27272,5
Horn Lake,Horn Lake,34.9512,-90.0501,Mississippi,27272,10
Santana do ParaÃ­so,Santana do Paraiso,-19.3639,-42.5689,Minas Gerais,27265,5
Santana,Santana,-12.9828,-44.0508,Bahia,27260,5
Takahagi,Takahagi,36.7136,140.7097,Ibaraki,27251,1
Akitakata,Akitakata,34.6664,132.7039,Hiroshima,27249,1
Lagoa SÃªca,Lagoa Seca,-7.1708,-35.8539,ParaÃ­ba,27247,5
Sandanski,Sandanski,41.5681,23.2823,Blagoevgrad,27245,89
East Windsor,East Windsor,40.2606,-74.5295,New Jersey,27245,10
Talisay,Talisay,14.1333,122.9167,Camarines Norte,27244,4
Tire,Tire,38.0833,27.7333,Ä°zmir,27243,16
Enna,Enna,37.5667,14.2667,Sicilia,27243,52
Prior Lake,Prior Lake,44.7251,-93.4409,Minnesota,27241,10
TepehuacÃ¡n de Guerrero,Tepehuacan de Guerrero,21.0131,-98.8442,Hidalgo,27240,8
Gubkinskiy,Gubkinskiy,64.4333,76.5,Yamalo-Nenetskiy Avtonomnyy Okrug,27238,11
Huntley,Huntley,42.1599,-88.433,Illinois,27228,10
Aschersleben,Aschersleben,51.75,11.4667,Saxony-Anhalt,27220,44
Geilenkirchen,Geilenkirchen,50.9653,6.1194,North Rhine-Westphalia,27214,44
Maple Valley,Maple Valley,47.3659,-122.0368,Washington,27202,10
Montfermeil,Montfermeil,48.9,2.5667,ÃŽle-de-France,27201,22
Ixtapa,Ixtapa,16.8,-92.9,Chiapas,27198,8
Garmisch-Partenkirchen,Garmisch-Partenkirchen,47.5,11.0833,Bavaria,27194,44
KÅ‚odzko,Klodzko,50.4378,16.6528,DolnoÅ›lÄ…skie,27193,77
Easton,Easton,40.6858,-75.2209,Pennsylvania,27189,10
Ã‡orlu,Corlu,41.1597,27.8028,TekirdaÄŸ,27187,16
Taraka,Taraka,7.8994,124.3481,Lanao del Sur,27184,4
Triggiano,Triggiano,41.0667,16.9167,Puglia,27180,52
Tauramena,Tauramena,5.0167,-72.75,Casanare,27178,26
IxchiguÃ¡n,Ixchiguan,15.1642,-91.9333,San Marcos,27176,51
San AndrÃ©s de la Barca,San Andres de la Barca,41.4478,1.9769,Catalonia,27175,33
Burnie,Burnie,-41.0636,145.8753,Tasmania,27174,39
Oak Forest,Oak Forest,41.6054,-87.7527,Illinois,27173,10
San Giovanni Rotondo,San Giovanni Rotondo,41.7,15.7333,Puglia,27172,52
Sibinal,Sibinal,15.1333,-92.05,San Marcos,27171,51
Mirano,Mirano,45.5,12.1,Veneto,27169,52
Pemberton,Pemberton,39.9562,-74.6,New Jersey,27169,10
Vilyeyka,Vilyeyka,54.4833,26.9167,Minskaya Voblastsâ€™,27167,69
Glen Cove,Glen Cove,40.8709,-73.6287,New York,27166,10
Mundo Novo,Mundo Novo,-11.8589,-40.4719,Bahia,27165,5
Garbagnate Milanese,Garbagnate Milanese,45.5771,9.0814,Lombardy,27155,52
Boâ€™ao,Bo'ao,19.1607,110.5809,Hainan,27155,7
Drimmelen,Drimmelen,51.6944,4.7972,Noord-Brabant,27150,115
San Juan de UrabÃ¡,San Juan de Uraba,8.7611,-76.5286,Antioquia,27149,26
Zhongshan,Zhongshan,34.943,105.8771,Gansu,27147,7
Porto da Folha,Porto da Folha,-9.9169,-37.2778,Sergipe,27146,5
Indiana,Indiana,40.622,-79.1552,Pennsylvania,27142,10
Conchal,Conchal,-22.33,-47.1728,SÃ£o Paulo,27132,5
Shoreview,Shoreview,45.0842,-93.1358,Minnesota,27130,10
Windsor,Windsor,38.5417,-122.8086,California,27128,10
Sterling,Sterling,41.7995,-89.6956,Illinois,27127,10
Flores da Cunha,Flores da Cunha,-29.0289,-51.1819,Rio Grande do Sul,27126,5
Terlizzi,Terlizzi,41.1333,16.55,Puglia,27125,52
Lier,Lier,59.8675,10.2142,Buskerud,27118,122
San AgustÃ­n Tlaxiaca,San Agustin Tlaxiaca,20.1144,-98.8867,Hidalgo,27118,8
Sikonge,Sikonge,-5.6295,32.77,Tabora,27113,27
Mantena,Mantena,-18.7819,-40.98,Minas Gerais,27111,5
Leiderdorp,Leiderdorp,52.1617,4.5283,Zuid-Holland,27109,115
Jeffreyâ€™s Bay,Jeffrey's Bay,-34.0333,24.9167,Eastern Cape,27107,40
Awara,Awara,36.2114,136.2289,Fukui,27107,1
Haiyang,Haiyang,39.9534,119.5431,Hebei,27105,7
Dodge City,Dodge City,37.761,-100.0183,Kansas,27104,10
Colleyville,Colleyville,32.8913,-97.1486,Texas,27091,10
Wilmette,Wilmette,42.0771,-87.7282,Illinois,27089,10
Pereyaslav-Khmelâ€™nytsâ€™kyy,Pereyaslav-Khmel'nyts'kyy,50.065,31.445,Kyyivsâ€™ka Oblastâ€™,27088,49
Plum,Plum,40.5024,-79.7496,Pennsylvania,27087,10
Tall Rifâ€˜at,Tall Rif`at,36.4733,37.0972,á¸¨alab,27086,71
Solâ€™-Iletsk,Sol'-Iletsk,51.1667,54.9833,Orenburgskaya Oblastâ€™,27085,11
Longdian,Longdian,37.9033,115.8744,Hebei,27084,7
Bernards,Bernards,40.6761,-74.5678,New Jersey,27082,10
Mount Pleasant,Mount Pleasant,42.7129,-87.8875,Wisconsin,27082,10
Quakers Hill,Quakers Hill,-33.7344,150.8789,New South Wales,27080,39
Ichikikushikino,Ichikikushikino,31.7147,130.2719,Kagoshima,27080,1
Szentes,Szentes,46.6519,20.2572,CsongrÃ¡d,27080,80
VillagrÃ¡n,Villagran,20.517,-100.983,Guanajuato,27079,8
El Alia,El Alia,37.1667,10.0333,Bizerte,27075,102
Mayskiy,Mayskiy,43.6333,44.0667,Kabardino-Balkariya,27074,11
Vallauris,Vallauris,43.5805,7.0538,Provence-Alpes-CÃ´te dâ€™Azur,27072,22
Rheinbach,Rheinbach,50.6256,6.9491,North Rhine-Westphalia,27063,44
Nayoro,Nayoro,44.3558,142.4633,HokkaidÅ,27062,1
McHenry,McHenry,42.3388,-88.2931,Illinois,27061,10
Ksebia,Ksebia,34.2933,-6.1594,Rabat-SalÃ©-KÃ©nitra,27059,41
Klosterneuburg,Klosterneuburg,48.3042,16.3167,NiederÃ¶sterreich,27058,73
Badiangan,Badiangan,10.986,122.5369,Iloilo,27056,4
Waterville,Waterville,44.5441,-69.6624,Maine,27054,10
Libenge,Libenge,3.6604,18.62,Sud-Ubangi,27053,18
UbatÃ£,Ubata,-14.2139,-39.5228,Bahia,27051,5
Scicli,Scicli,36.7914,14.7025,Sicilia,27051,52
San Isidro,San Isidro,16.8667,121.7667,Isabela,27044,4
Overath,Overath,50.9328,7.2839,North Rhine-Westphalia,27040,44
